2.515792264607430440e-01,2.492195008782686627e-01,2.425645444602790857e-01,2.371292214894110684e-01,2.311105955655718969e-01,2.264441719418022747e-01,2.218042620886222782e-01,2.168196732177775088e-01,2.133728830411295019e-01,2.095549000762270964e-01,2.063202200642959006e-01,2.049149902230470999e-01,2.028734298876478936e-01,2.016007688993471103e-01,2.014151725052198971e-01,2.011500347993239179e-01,2.023696682464455054e-01,2.083087528585159109e-01,2.120737082822390929e-01,2.165015079707023060e-01,2.225201338945415053e-01,2.370761939482318725e-01,2.441023431544758759e-01,2.557153746727206522e-01,2.689457461969310126e-01,2.939747456335134457e-01,3.093262188048918060e-01,3.246511782056805684e-01,3.380936598946078231e-01,3.525966924071189945e-01,3.531799953600901487e-01,3.521459583070957189e-01,3.507142146952574313e-01,3.549564179895933203e-01,3.533655917542173341e-01,3.514300865011765751e-01,3.480098100951181661e-01,3.481688927186557536e-01,3.492294435422397259e-01,3.476121035362741418e-01,3.478772412421701210e-01,3.471083418950717814e-01,3.458621946773605682e-01,3.442713684419845821e-01,3.457826533655917745e-01,3.447751300831869425e-01,3.465780664832797120e-01,3.463394425479733862e-01,3.465250389421005162e-01,3.481954064892454070e-01,3.486196268186789737e-01,3.527822888012461799e-01,3.567063268485070049e-01,3.594637589898254104e-01,3.628840353958837639e-01,3.689556888609021312e-01,3.742054154376429631e-01,3.793490869320254033e-01,3.842276207205117533e-01,3.857389056441189457e-01,3.912007423855765609e-01,3.980147814271036699e-01,4.027077188214629455e-01,4.066052430981340615e-01,4.111656116395453475e-01,4.135518509926092712e-01,4.177675405163556732e-01,4.202863487223676975e-01,4.255095615285189314e-01,4.239452490637324322e-01,4.280548835051204426e-01,4.331985549995028828e-01,4.448911278295164529e-01,4.486825970238292882e-01,4.605342524773804458e-01,4.627083816657276971e-01,4.619925098598084423e-01,4.549398468829748410e-01,4.498226891591821097e-01,4.447585589765684633e-01,4.378119510820932536e-01,4.291949756404732641e-01,4.221423126636396628e-01,4.127564378749213336e-01,4.030523978391277184e-01,3.922347794385708797e-01,3.811255095615285748e-01,3.688761475491333375e-01,3.555927484837437813e-01,3.405594405594405405e-01,3.282305372352765649e-01,3.152122758757829879e-01,3.014251151691910158e-01,2.936300666158486172e-01,2.813541908328638375e-01,2.720743711265038445e-01
2.630862028966294286e-01,2.589500546846518203e-01,2.526928048255062675e-01,2.452424352898286697e-01,2.384549100188910753e-01,2.359626155834686767e-01,2.319060086832598899e-01,2.277433467006926837e-01,2.231299506181022851e-01,2.210618765121135088e-01,2.168461869883671067e-01,2.145660027176614915e-01,2.124449010704935192e-01,2.118881118881119074e-01,2.111722400821927081e-01,2.108540748351175054e-01,2.119411394292911033e-01,2.162628840353958970e-01,2.196036191296855122e-01,2.228382991416166803e-01,2.294402280184270893e-01,2.443409670897822572e-01,2.526928048255062675e-01,2.639081297849070751e-01,2.757862990090478306e-01,3.002585092632485964e-01,3.151857621051934455e-01,3.295562257647566273e-01,3.430517349948629668e-01,3.559904550425877501e-01,3.579524740662182181e-01,3.573691711132469528e-01,3.559109137308189563e-01,3.601796307957445542e-01,3.585357770191893723e-01,3.555927484837437813e-01,3.535511881483445196e-01,3.522254996188646237e-01,3.512444901070493897e-01,3.502899943658237536e-01,3.502899943658237536e-01,3.502369668246445578e-01,3.501574255128757640e-01,3.519338481423789355e-01,3.528353163424253758e-01,3.546382527425181452e-01,3.538693533954198056e-01,3.564677029132005126e-01,3.572631160308885612e-01,3.590660524309813306e-01,3.629105491664733618e-01,3.668345872137341868e-01,3.716866072316309388e-01,3.772014715142677499e-01,3.835647764557716943e-01,3.873032181089053338e-01,3.940642296092533581e-01,3.966890928976237740e-01,4.017001955390581136e-01,4.056772611274981344e-01,4.116163457395685121e-01,4.175554303516388899e-01,4.235210287342988655e-01,4.324561694229941411e-01,4.350810327113644460e-01,4.412322274881517181e-01,4.439366320882908168e-01,4.491068173532628549e-01,4.522089285122460334e-01,4.448381002883372570e-01,4.463228714413548515e-01,4.453948894707188133e-01,4.520233321181188479e-01,4.582010406654956070e-01,4.668180161071157075e-01,4.671892088953700783e-01,4.624697577304212048e-01,4.545951678653100680e-01,4.482318629238061236e-01,4.399595664998509070e-01,4.313691048288205154e-01,4.239717628343221412e-01,4.165479070692340580e-01,4.097603817982965468e-01,4.002949656978093129e-01,3.823981705498292749e-01,3.743379842905909527e-01,3.650051370430517084e-01,3.590660524309813306e-01,3.440857720478573967e-01,3.327378782355085995e-01,3.225300765585126239e-01,3.074702548636197852e-01,2.990123620455373832e-01,2.894674046332814110e-01,2.791005203327477924e-01
2.680177642262950855e-01,2.650747356908494390e-01,2.573327146786862363e-01,2.499884002253670578e-01,2.436516090544526836e-01,2.357239916481622677e-01,2.289629801478142712e-01,2.223610512710038900e-01,2.192324263414310859e-01,2.159447187883206942e-01,2.120737082822390929e-01,2.086534318761806839e-01,2.051271003877639110e-01,2.030325125111855089e-01,2.006993006993007256e-01,1.996917774168959214e-01,1.995592085639479041e-01,2.016537964405263061e-01,2.009114108640175089e-01,2.019189341464223131e-01,2.035893016935671207e-01,2.109601299174758970e-01,2.139561859941007116e-01,2.173499486295694949e-01,2.223875650415934879e-01,2.340801378716070857e-01,2.404434428131110579e-01,2.464620687369502572e-01,2.511284923607198794e-01,2.580751002551950890e-01,2.593477612434958446e-01,2.610446425612302779e-01,2.619461107612766071e-01,2.651807907732078862e-01,2.670102409438902535e-01,2.662413415967918029e-01,2.650482219202598411e-01,2.667716170085838723e-01,2.653663871673350716e-01,2.652073045437974841e-01,2.648095979849534043e-01,2.658966625791270300e-01,2.650747356908494390e-01,2.655784973320518549e-01,2.653133596261558758e-01,2.637755609319590855e-01,2.655784973320518549e-01,2.657375799555894424e-01,2.679382229145262362e-01,2.683094157027806625e-01,2.688927186557518167e-01,2.717562058794286139e-01,2.816458423093494146e-01,2.778013455738574389e-01,2.853047426507142603e-01,2.883273124979286450e-01,2.949027276041493728e-01,3.010804361515262428e-01,3.072051171577238060e-01,3.143903489875053969e-01,3.199317270407318059e-01,3.293176018294501906e-01,3.344347595532429773e-01,3.406654956417989877e-01,3.469492592715341939e-01,3.551685281543101036e-01,3.599144930898485750e-01,3.672322937725781555e-01,3.760878931495045263e-01,3.743379842905909527e-01,3.787657839790541381e-01,3.808868856262220826e-01,3.870645941735989526e-01,3.980678089682828658e-01,4.096808404865277531e-01,4.101315745865509177e-01,4.074271699864117080e-01,4.019653332449540928e-01,3.962913863387796942e-01,3.911742286149869630e-01,3.844397308852285366e-01,3.791900043084877048e-01,3.730918370728797395e-01,3.663573393431213132e-01,3.586948596427269598e-01,3.511119212541014001e-01,3.432638451595797502e-01,3.352566864415205683e-01,3.249693434527557434e-01,3.166970470288006378e-01,3.052696119046829915e-01,2.959367646571438026e-01,2.853577701918934562e-01,2.761309780267126035e-01,2.666655619262254806e-01,2.570410632022006592e-01
2.467802339840254600e-01,2.442083982368342676e-01,2.362012395187750857e-01,2.304212375302422677e-01,2.229178404533854740e-01,2.178006827295926873e-01,2.122062771351871102e-01,2.066118715407815054e-01,1.892188380340039111e-01,1.876545255692175229e-01,1.836509462101879320e-01,1.820070924336327223e-01,1.805488350512047258e-01,1.807609452159215369e-01,1.787193848805223306e-01,1.785603022569847431e-01,1.766513107745335265e-01,1.793292016040831383e-01,1.795678255393895473e-01,1.805488350512047258e-01,1.826699366983727257e-01,1.883173698339575264e-01,1.902793888575879111e-01,1.942034269048487083e-01,1.971464554402942992e-01,2.018659066052431172e-01,2.027673748052895020e-01,2.041460908759487047e-01,2.052596692407119006e-01,2.106684784409902922e-01,2.139826997646903095e-01,2.149106817353262922e-01,2.172173797766214776e-01,2.225731614357207011e-01,2.232360057004606768e-01,2.253040798064494810e-01,2.272926126006694636e-01,2.287508699830974879e-01,2.310310542538030754e-01,2.327544493421270788e-01,2.314817883538262677e-01,2.334438073774566802e-01,2.325158254068206976e-01,2.306598614655486768e-01,2.306598614655486768e-01,2.334438073774566802e-01,2.346369270539886698e-01,2.381897723129950684e-01,2.426705995426374773e-01,2.395154608424750753e-01,2.446591323368574600e-01,2.505982169489278655e-01,2.540715208961654703e-01,2.584197792728598619e-01,2.625824412554270681e-01,2.693699665263646348e-01,2.737447386736486798e-01,2.801345573857422222e-01,2.883007987273390471e-01,2.946110761276637957e-01,3.025386935339542394e-01,3.093262188048918060e-01,3.165114506346733969e-01,3.232459483644317677e-01,3.299804460941901940e-01,3.357339343121333863e-01,3.433168727007589460e-01,3.532595366718589425e-01,3.653233022901269944e-01,3.818413813674477186e-01,3.996586352036589629e-01,4.046697378450933025e-01,4.058628575216253198e-01,4.036357007920988726e-01,4.003479932389885088e-01,3.959997348622941171e-01,3.908295495973220790e-01,3.857123918735293477e-01,3.795877108673317846e-01,3.734365160905445125e-01,3.667550459019653930e-01,3.588539422662645473e-01,3.527027474894773862e-01,3.437410930301925682e-01,3.345938421767805648e-01,3.253405362410102253e-01,3.152918171875518372e-01,3.055877771517582220e-01,2.928611672687502221e-01,2.814867596858118270e-01,2.697941868557982570e-01,2.605143671494382085e-01,2.491134457959102710e-01,2.406820667484174670e-01,2.310575680243927010e-01,2.229708679945646699e-01
2.151227919000431033e-01,2.091306797467935019e-01,2.036423292347463165e-01,1.998243462698439110e-01,1.942564544460279041e-01,1.906505816458423097e-01,1.874424154045007396e-01,1.850561760514367327e-01,1.820601199748119181e-01,1.808670002982799285e-01,1.788519537334703480e-01,1.786663573393431348e-01,1.778179166804759181e-01,1.791966327511351209e-01,1.781625956981407466e-01,1.789314950452391417e-01,1.812647068571239251e-01,1.902528750869983132e-01,1.948397573989991138e-01,2.003811354522254951e-01,2.088125144997182991e-01,2.245351804593510858e-01,2.336824313127630892e-01,2.462499585722334738e-01,2.608855599376926904e-01,2.832631823153149986e-01,2.925164882510854492e-01,3.027242899280814248e-01,3.110496138932157817e-01,3.184734696583038094e-01,3.184999834288934073e-01,3.169621847346966170e-01,3.144698902992741907e-01,3.153978722699102288e-01,3.132502568521525754e-01,3.130116329168461942e-01,3.135684220992277504e-01,3.139131011168925789e-01,3.163788817817253518e-01,3.156364962052166101e-01,3.157425512875750018e-01,3.194279653995293899e-01,3.218407185231829670e-01,3.223444801643853830e-01,3.244655818115533830e-01,3.279388857587909323e-01,3.275146654293573656e-01,3.306963179001093378e-01,3.336923739767341801e-01,3.338249428296822252e-01,3.370065953004341974e-01,3.420176979418685370e-01,3.470818281244821835e-01,3.540284360189573931e-01,3.597819242369005854e-01,3.654558711430749840e-01,3.706260564080469111e-01,3.740463328141053756e-01,3.780764259437244812e-01,3.823716567792397880e-01,3.882046863089517741e-01,3.932953302621549074e-01,3.981208365094620616e-01,4.031584529214861101e-01,4.085407483511749316e-01,4.117754283631060996e-01,4.161236867398004913e-01,4.200742385576509141e-01,4.295131408875484391e-01,4.408345209293076383e-01,4.546216816358996660e-01,4.573260862360388757e-01,4.570609485301428965e-01,4.506446160474596452e-01,4.458456235707420889e-01,4.404898419116428654e-01,4.346833261525204772e-01,4.267026812050508378e-01,4.198091008517549350e-01,4.143737778808869177e-01,4.079574453982036664e-01,4.001623968448613233e-01,3.914393663208829421e-01,3.849434925264308971e-01,3.725880754316773791e-01,3.622742186723230118e-01,3.493885261657773134e-01,3.381201736651973655e-01,3.245451231233221767e-01,3.108375037284989983e-01,2.982169489278494456e-01,2.868160275743214527e-01,2.734796009677526452e-01,2.630596891260398307e-01,2.527988599078646592e-01,2.454280316839558829e-01
2.349550923010638726e-01,2.292546316242998761e-01,2.225996752063102990e-01,2.168992145295463025e-01,2.123918735293142956e-01,2.099260928644814950e-01,2.021310443111391242e-01,1.979683823285719180e-01,1.941769131342591104e-01,1.901998475458191173e-01,1.879726908162927257e-01,1.859046167103039215e-01,1.856925065455871104e-01,1.863553508103271139e-01,1.854538826102807292e-01,1.867000298279919146e-01,1.900672786928711278e-01,1.946541610048719284e-01,1.991349882345143096e-01,2.058694859642727082e-01,2.128160938587478901e-01,2.296258244125543024e-01,2.402578464189838725e-01,2.516322540019222398e-01,2.652868458555662778e-01,2.892022669273854318e-01,2.999668577867630193e-01,3.086898883107414004e-01,3.142842939051470053e-01,3.220263149173102080e-01,3.204620024525237643e-01,3.174129188347197816e-01,3.171477811288238025e-01,3.166705332582109844e-01,3.125874125874126275e-01,3.105458522520133657e-01,3.099625492990422115e-01,3.074172273224405894e-01,3.063036489576774213e-01,3.050575017399662081e-01,3.058264010870646032e-01,3.090345673284061734e-01,3.097239253637358303e-01,3.082921817518974317e-01,3.100155768402214074e-01,3.139396148874822323e-01,3.161932853875981664e-01,3.179697080171013934e-01,3.179166804759221976e-01,3.195075067112982392e-01,3.228747555761773969e-01,3.278328306764325406e-01,3.325787956119710120e-01,3.380141185828389738e-01,3.439266894243198092e-01,3.472143969774301731e-01,3.538693533954198056e-01,3.590660524309813306e-01,3.642362376959533687e-01,3.675239452490637326e-01,3.727736718258045645e-01,3.767772511848341832e-01,3.832731249792861172e-01,3.878600072912868901e-01,3.946740463328141102e-01,3.979087263447452782e-01,4.026546912802837497e-01,4.092301063865044775e-01,4.202598349517780996e-01,4.335697477877572537e-01,4.464819540648924390e-01,4.473303947237596834e-01,4.478871839061412397e-01,4.395618599410068272e-01,4.346833261525204772e-01,4.299638749875717147e-01,4.252179100520333543e-01,4.184834123222749280e-01,4.136579060749677739e-01,4.077453352334868830e-01,4.011434063566765573e-01,3.928180823915421449e-01,3.864812912206277984e-01,3.768037649554237811e-01,3.668080734431445888e-01,3.545852252013389494e-01,3.435024690948861315e-01,3.319159513472309531e-01,3.181818181818181768e-01,3.026712623869022289e-01,2.906605243098134284e-01,2.779074006562158305e-01,2.666655619262254806e-01,2.558479435256686418e-01,2.475491333311238551e-01,2.392768369071686663e-01
2.300500447419878691e-01,2.264176581712126768e-01,2.208232525768070997e-01,2.155470122294766977e-01,2.093958174526895089e-01,2.073012295761111068e-01,2.016272826699367082e-01,1.987903092168495089e-01,1.958737944519935159e-01,1.946276472342823305e-01,1.921883803400391277e-01,1.906770954164319076e-01,1.887415901633911208e-01,1.898021409869751208e-01,1.892718655751831069e-01,1.896165445928479354e-01,1.907566367282007291e-01,1.981009511815199076e-01,2.024757233288039249e-01,2.074603121996486943e-01,2.155204984588870998e-01,2.330991283597918795e-01,2.420342690484870718e-01,2.526132635137374738e-01,2.649951943790806452e-01,2.914029098863222256e-01,3.012395187750638303e-01,3.107579624167301491e-01,3.200642958936797955e-01,3.317303549531037676e-01,3.356278792297749947e-01,3.334272362708381454e-01,3.336923739767341801e-01,3.348324661120869461e-01,3.321810890531269878e-01,3.302986113412653690e-01,3.291585192059126030e-01,3.320220064295894002e-01,3.299804460941901940e-01,3.277798031352533448e-01,3.259503529645709774e-01,3.267722798528485684e-01,3.244920955821429809e-01,3.254996188645478128e-01,3.235906273820965962e-01,3.221853975408477955e-01,3.208862227819573865e-01,3.214960395055181941e-01,3.222649388526165337e-01,3.221588837702581420e-01,3.238292513174030329e-01,3.287342988764789808e-01,3.331355847943525683e-01,3.380406323534286273e-01,3.424684320418918126e-01,3.481688927186557536e-01,3.533655917542173341e-01,3.577138501309117258e-01,3.622477049017333028e-01,3.667020183607861972e-01,3.723494514963708868e-01,3.742849567494117569e-01,3.790309216849501173e-01,3.859775295794253269e-01,3.901401915619925331e-01,3.913598250091141484e-01,3.975110197859013095e-01,4.047757929274516941e-01,4.176614854339972815e-01,4.341000231995493230e-01,4.479667252179100334e-01,4.491863586650316487e-01,4.473569084943492813e-01,4.418685579823020682e-01,4.386603917409604980e-01,4.339939681171909314e-01,4.298578199052133231e-01,4.227786431577901238e-01,4.163888244456964705e-01,4.108739601630596594e-01,4.034766181685612851e-01,3.976435886388492991e-01,3.907234945149636873e-01,3.829814735028005401e-01,3.716335796904517430e-01,3.604447685016405334e-01,3.509528386305638126e-01,3.385709077652205856e-01,3.259768667351605753e-01,3.091671361813542185e-01,3.008683259868094595e-01,2.874788718390614006e-01,2.718622609617870056e-01,2.628475789613230473e-01,2.521095018725350578e-01,2.469923441487422711e-01
2.353262850893182712e-01,2.318264673714910684e-01,2.247472906240678969e-01,2.191263712590726942e-01,2.139826997646903095e-01,2.110396712292447186e-01,2.050210453054055193e-01,2.033506777582607117e-01,1.986047128227223235e-01,1.977827859344447048e-01,1.942564544460279041e-01,1.933549862459815194e-01,1.920558114870911104e-01,1.880522321280615194e-01,1.855334239220495229e-01,1.858250753985351278e-01,1.888211314751599146e-01,1.973585656050111103e-01,1.991084744639247117e-01,2.046233387465614950e-01,2.126304974646207047e-01,2.304477513008318657e-01,2.402843601895734704e-01,2.522155569548934495e-01,2.646505153614158168e-01,2.877440095449573798e-01,2.976071322042885825e-01,3.062771351870877679e-01,3.144168627580949948e-01,3.245186093527325788e-01,3.285752162529413933e-01,3.259503529645709774e-01,3.244655818115533830e-01,3.222119113114373379e-01,3.213634706525702045e-01,3.165644781758525927e-01,3.157160375169854039e-01,3.114208066814702081e-01,3.069399794518278268e-01,3.029364000927982081e-01,3.017432804162661908e-01,3.039704371457926380e-01,2.978987836807742151e-01,3.007622709044509568e-01,3.019023630398037783e-01,3.023000695986478026e-01,3.028833725516190123e-01,3.056938322341166137e-01,3.066748417459317921e-01,3.079209889636430053e-01,3.108905312696781942e-01,3.131442017697941838e-01,3.191893414642229532e-01,3.236966824644549878e-01,3.270109037881550051e-01,3.310675106883638197e-01,3.359990720180293655e-01,3.401617340005965717e-01,3.453584330361581523e-01,3.491499022304709321e-01,3.543731150366221661e-01,3.593046763662878229e-01,3.651377058959998090e-01,3.712358731316077742e-01,3.781824810260829839e-01,3.832200974381069214e-01,3.902727604149405227e-01,3.974314784741325157e-01,4.110330427865972469e-01,4.285321313757333161e-01,4.413382825705101098e-01,4.427435124117589105e-01,4.421071819176084494e-01,4.357438769761045050e-01,4.312365359758725258e-01,4.278692871109932572e-01,4.218771749577436836e-01,4.152487323103436490e-01,4.103701985218572990e-01,4.041659762038909420e-01,3.972458820800053303e-01,3.903788154972989144e-01,3.825572531733669734e-01,3.756636728200709596e-01,3.667550459019653930e-01,3.549564179895933203e-01,3.445630199184701592e-01,3.330295297119941766e-01,3.199052132701422080e-01,3.096178702813774386e-01,2.976336459748781804e-01,2.861001557684021979e-01,2.737447386736486798e-01,2.633778543731150057e-01,2.539389520432174807e-01,2.458257382427998516e-01
2.386670201836078586e-01,2.327544493421270788e-01,2.270009611241838865e-01,2.210618765121135088e-01,2.154939846882975019e-01,2.118881118881119074e-01,2.069830643290359040e-01,2.032446226759022923e-01,1.996122361051271277e-01,1.975176482285487256e-01,1.949723262519471034e-01,1.927981970635999076e-01,1.911543432870447257e-01,1.921353527988599041e-01,1.923474629635767152e-01,1.937526928048255159e-01,1.960328770755311312e-01,2.016803102111159041e-01,2.049945315348159214e-01,2.107480197527591137e-01,2.168461869883671067e-01,2.307924303184966941e-01,2.399396811719086697e-01,2.511284923607198794e-01,2.628210651907334494e-01,2.840585954330030471e-01,2.923839193981374596e-01,3.012925463162430262e-01,3.081330991283597887e-01,3.178371391641533483e-01,3.184734696583038094e-01,3.156630099758062080e-01,3.099095217578630157e-01,3.182083319524078302e-01,3.169356709641070191e-01,3.168561296523382254e-01,3.159016339111125893e-01,3.129055778344878025e-01,3.123487886521061907e-01,3.107049348755509532e-01,3.095913565107877852e-01,3.099095217578630157e-01,3.111026414343950330e-01,3.106519073343717574e-01,3.095118151990190469e-01,3.096178702813774386e-01,3.092731912637126102e-01,3.104397971696549741e-01,3.123487886521061907e-01,3.130646604580253900e-01,3.156630099758062080e-01,3.187651211347893865e-01,3.238292513174030329e-01,3.280979683823286308e-01,3.331620985649421662e-01,3.364232923474629322e-01,3.406920094123885301e-01,3.459682497597189599e-01,3.507142146952574313e-01,3.540284360189573931e-01,3.588804560368541452e-01,3.611341265369701903e-01,3.658535777019189528e-01,3.706525701786365090e-01,3.755576177377125680e-01,3.788983528320021277e-01,3.833791800616445089e-01,3.901667053325821310e-01,4.033970768567924914e-01,4.174758890398700961e-01,4.268617638285885363e-01,4.268352500579989384e-01,4.254830477579293335e-01,4.172902926457429107e-01,4.114837768866205225e-01,4.090445099923772920e-01,4.018327643920061032e-01,3.950452391210684810e-01,3.894508335266629873e-01,3.843867033440493408e-01,3.782620223378517776e-01,3.726676167434461728e-01,3.671792662313989597e-01,3.606833924369469146e-01,3.551155006131309078e-01,3.498127464952109911e-01,3.426010008948397467e-01,3.329499884002253829e-01,3.215490670466973899e-01,3.117124581579557852e-01,3.006562158220925651e-01,2.914029098863222256e-01,2.811951082093262499e-01,2.719948298147349952e-01,2.630066615848606348e-01,2.548139064726742120e-01
2.460378484075166627e-01,2.453750041427766870e-01,2.391177542836310788e-01,2.342127067245550753e-01,2.278494017830510754e-01,2.236337122593047011e-01,2.192854538826102817e-01,2.154674709177079039e-01,2.116229741822159005e-01,2.096609551585855158e-01,2.066383853113711033e-01,2.045172836642031033e-01,2.017333377522950999e-01,2.014947138169886909e-01,1.997182911874855193e-01,1.996652636463063235e-01,2.002220528286879075e-01,2.035362741523878971e-01,2.044377423524343096e-01,2.067444403937295228e-01,2.104298545056839109e-01,2.188347197825870893e-01,2.236867398004838969e-01,2.292281178537102782e-01,2.354323401716766906e-01,2.438902329897590648e-01,2.446591323368574600e-01,2.474430782487654634e-01,2.482384913664534842e-01,2.567759254963046800e-01,2.596128989493918793e-01,2.625028999436582744e-01,2.632717992907566140e-01,2.676995989792197994e-01,2.684684983263182501e-01,2.693434527557750369e-01,2.667981307791734702e-01,2.695290491499022778e-01,2.677791402909886487e-01,2.654989560202830612e-01,2.616279455142014321e-01,2.619195969906870092e-01,2.618665694495078133e-01,2.594538163258542918e-01,2.586053756669870474e-01,2.575183110728134217e-01,2.569084943492526696e-01,2.572266595963278446e-01,2.547873927020846141e-01,2.561661087727438169e-01,2.557153746727206522e-01,2.544692274550094391e-01,2.570410632022006592e-01,2.572796871375070404e-01,2.593742750140854425e-01,2.609385874788718862e-01,2.641467537202134563e-01,2.665595068438670889e-01,2.695025353793126799e-01,2.745931793325158132e-01,2.789944652503894007e-01,2.811155668975574562e-01,2.862327246213501875e-01,2.940012594041030436e-01,3.008683259868094595e-01,3.068339243694694352e-01,3.154508998110894247e-01,3.275676929705365614e-01,3.437941205713717641e-01,3.598349517780797813e-01,3.684784409902893687e-01,3.702018360786133444e-01,3.707055977198158159e-01,3.666489908196070013e-01,3.647665131077453271e-01,3.610015576840222007e-01,3.576077950485533341e-01,3.533655917542173341e-01,3.498657740363901869e-01,3.453319192655686098e-01,3.405594405594405405e-01,3.362907234945149426e-01,3.324197129884334245e-01,3.279919132999701281e-01,3.216551221290557816e-01,3.156895237463958059e-01,3.080800715871805928e-01,3.016107115633182012e-01,2.919596990687037819e-01,2.826533655917542465e-01,2.732674908030358063e-01,2.644384051966990334e-01,2.556358333609518585e-01,2.520299605607662641e-01,2.433599575779670787e-01,2.353527988599078968e-01
